Reachability, All
4.9999999999999996E-6, 4.000000000000001E-6, 3.0000000000000005E-6, 0.0, 0.0, 0.0, 0.0, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 1.9999999999999995E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 1.0000000000000006E-6, 1.0000000000000006E-6, 0.0, 0.0, 0.0, 0.0, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 0.0, 0.0, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 0.333337, 1.9999999999999995E-6, 9.999999999999997E-7, 9.999999999999999E-6, 1.4E-5, 1.4E-5, 1.4E-5, 1.4E-5, 1.4E-5, 1.4999999999999999E-5, 1.4999999999999999E-5, 1.6E-5, 1.6E-5, 1.6E-5, 1.6E-5, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 1.9999999999999995E-6, 1.9999999999999995E-6, 1.9999999999999995E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.000000000000001E-6, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 1.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 0.0, 1.9999999999999995E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 4.0E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1E-5, 1.1E-5, 1.1E-5, 1.1E-5, 9.999999999999999E-6, 9.999999999999999E-6, 1.4999999999999999E-5, 6.0E-6, 1.9999999999999995E-6, 9.999999999999997E-7, 0.0, 0.0, 9.999999999999997E-7, 9.999999999999997E-7, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 0.333337, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 1.0E-6, 0.0, 0.0, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 0.0, 0.0, 3.0000000000000005E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 1.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 9.999999999999999E-6, 0.0, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 0.0, 0.0, 2.9999999999999997E-6, 2.9999999999999997E-6, 2.9999999999999997E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 0.0, 4.9999999999999996E-6, 0.0, 0.0, 4.000000000000001E-6, 6.999999999999999E-6, 6.999999999999999E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 3.0000000000000005E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 0.0, 0.0, 0.0, 9.999999999999997E-7, 1.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 0.0, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 0.0, 1.4999999999999999E-5, 1.6E-5, 0.0, 0.0, 2.9999999999999997E-6, 2.9999999999999997E-6, 0.0, 0.0, 
Reachability, Individual
4.9999999999999996E-6, 4.000000000000001E-6, 3.0000000000000005E-6, 0.0, 0.0, 0.0, 0.0, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 1.9999999999999995E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 
3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 1.0000000000000006E-6, 1.0000000000000006E-6, 0.0, 0.0, 0.0, 0.0, 
9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 0.0, 0.0, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 1.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 4.000000000000001E-6, 0.333337, 
1.9999999999999995E-6, 9.999999999999997E-7, 9.999999999999999E-6, 1.4E-5, 1.4E-5, 1.4E-5, 1.4E-5, 1.4E-5, 1.4999999999999999E-5, 1.4999999999999999E-5, 1.6E-5, 1.6E-5, 1.6E-5, 1.6E-5, 
4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 4.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 1.9999999999999995E-6, 1.9999999999999995E-6, 1.9999999999999995E-6, 
4.9999999999999996E-6, 4.9999999999999996E-6, 4.9999999999999996E-6, 4.000000000000001E-6, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 9.999999999999997E-7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0E-6, 1.0E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 2.0000000000000003E-6, 
0.0, 1.9999999999999995E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 3.0E-6, 4.0E-6, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
